,name,breed_id,species_id,breed_id_on_species,breed,breed_index,image_path
1392,Russian_Blue_149,27,0,9,russian_blue,149,dataset/oxford-iiit-pet/images/Russian_Blue_149.jpg
1393,Russian_Blue_14,27,0,9,russian_blue,14,dataset/oxford-iiit-pet/images/Russian_Blue_14.jpg
1394,Russian_Blue_150,27,0,9,russian_blue,150,dataset/oxford-iiit-pet/images/Russian_Blue_150.jpg
1395,Russian_Blue_151,27,0,9,russian_blue,151,dataset/oxford-iiit-pet/images/Russian_Blue_151.jpg
1396,saint_bernard_100,28,1,18,saint_bernard,100,dataset/oxford-iiit-pet/images/saint_bernard_100.jpg
1397,saint_bernard_101,28,1,18,saint_bernard,101,dataset/oxford-iiit-pet/images/saint_bernard_101.jpg
1398,saint_bernard_102,28,1,18,saint_bernard,102,dataset/oxford-iiit-pet/images/saint_bernard_102.jpg
1399,saint_bernard_103,28,1,18,saint_bernard,103,dataset/oxford-iiit-pet/images/saint_bernard_103.jpg
1400,saint_bernard_104,28,1,18,saint_bernard,104,dataset/oxford-iiit-pet/images/saint_bernard_104.jpg
1401,saint_bernard_105,28,1,18,saint_bernard,105,dataset/oxford-iiit-pet/images/saint_bernard_105.jpg
1402,saint_bernard_106,28,1,18,saint_bernard,106,dataset/oxford-iiit-pet/images/saint_bernard_106.jpg
1403,saint_bernard_107,28,1,18,saint_bernard,107,dataset/oxford-iiit-pet/images/saint_bernard_107.jpg
1404,saint_bernard_108,28,1,18,saint_bernard,108,dataset/oxford-iiit-pet/images/saint_bernard_108.jpg
1405,saint_bernard_109,28,1,18,saint_bernard,109,dataset/oxford-iiit-pet/images/saint_bernard_109.jpg
1406,saint_bernard_10,28,1,18,saint_bernard,10,dataset/oxford-iiit-pet/images/saint_bernard_10.jpg
1407,saint_bernard_110,28,1,18,saint_bernard,110,dataset/oxford-iiit-pet/images/saint_bernard_110.jpg
1408,saint_bernard_111,28,1,18,saint_bernard,111,dataset/oxford-iiit-pet/images/saint_bernard_111.jpg
1409,saint_bernard_112,28,1,18,saint_bernard,112,dataset/oxford-iiit-pet/images/saint_bernard_112.jpg
1410,saint_bernard_113,28,1,18,saint_bernard,113,dataset/oxford-iiit-pet/images/saint_bernard_113.jpg
1411,saint_bernard_114,28,1,18,saint_bernard,114,dataset/oxford-iiit-pet/images/saint_bernard_114.jpg
1412,saint_bernard_115,28,1,18,saint_bernard,115,dataset/oxford-iiit-pet/images/saint_bernard_115.jpg
1413,saint_bernard_116,28,1,18,saint_bernard,116,dataset/oxford-iiit-pet/images/saint_bernard_116.jpg
1414,saint_bernard_117,28,1,18,saint_bernard,117,dataset/oxford-iiit-pet/images/saint_bernard_117.jpg
1415,saint_bernard_118,28,1,18,saint_bernard,118,dataset/oxford-iiit-pet/images/saint_bernard_118.jpg
1416,saint_bernard_119,28,1,18,saint_bernard,119,dataset/oxford-iiit-pet/images/saint_bernard_119.jpg
1417,saint_bernard_11,28,1,18,saint_bernard,11,dataset/oxford-iiit-pet/images/saint_bernard_11.jpg
1418,saint_bernard_120,28,1,18,saint_bernard,120,dataset/oxford-iiit-pet/images/saint_bernard_120.jpg
1419,saint_bernard_121,28,1,18,saint_bernard,121,dataset/oxford-iiit-pet/images/saint_bernard_121.jpg
1420,saint_bernard_122,28,1,18,saint_bernard,122,dataset/oxford-iiit-pet/images/saint_bernard_122.jpg
1421,saint_bernard_123,28,1,18,saint_bernard,123,dataset/oxford-iiit-pet/images/saint_bernard_123.jpg
1422,saint_bernard_124,28,1,18,saint_bernard,124,dataset/oxford-iiit-pet/images/saint_bernard_124.jpg
1423,saint_bernard_125,28,1,18,saint_bernard,125,dataset/oxford-iiit-pet/images/saint_bernard_125.jpg
1424,saint_bernard_126,28,1,18,saint_bernard,126,dataset/oxford-iiit-pet/images/saint_bernard_126.jpg
1425,saint_bernard_127,28,1,18,saint_bernard,127,dataset/oxford-iiit-pet/images/saint_bernard_127.jpg
1426,saint_bernard_128,28,1,18,saint_bernard,128,dataset/oxford-iiit-pet/images/saint_bernard_128.jpg
1427,saint_bernard_129,28,1,18,saint_bernard,129,dataset/oxford-iiit-pet/images/saint_bernard_129.jpg
1428,saint_bernard_12,28,1,18,saint_bernard,12,dataset/oxford-iiit-pet/images/saint_bernard_12.jpg
1429,saint_bernard_130,28,1,18,saint_bernard,130,dataset/oxford-iiit-pet/images/saint_bernard_130.jpg
1430,saint_bernard_131,28,1,18,saint_bernard,131,dataset/oxford-iiit-pet/images/saint_bernard_131.jpg
1431,saint_bernard_132,28,1,18,saint_bernard,132,dataset/oxford-iiit-pet/images/saint_bernard_132.jpg
1432,saint_bernard_133,28,1,18,saint_bernard,133,dataset/oxford-iiit-pet/images/saint_bernard_133.jpg
1433,saint_bernard_134,28,1,18,saint_bernard,134,dataset/oxford-iiit-pet/images/saint_bernard_134.jpg
1434,saint_bernard_135,28,1,18,saint_bernard,135,dataset/oxford-iiit-pet/images/saint_bernard_135.jpg
1435,saint_bernard_136,28,1,18,saint_bernard,136,dataset/oxford-iiit-pet/images/saint_bernard_136.jpg
1436,saint_bernard_137,28,1,18,saint_bernard,137,dataset/oxford-iiit-pet/images/saint_bernard_137.jpg
1437,saint_bernard_138,28,1,18,saint_bernard,138,dataset/oxford-iiit-pet/images/saint_bernard_138.jpg
1438,saint_bernard_139,28,1,18,saint_bernard,139,dataset/oxford-iiit-pet/images/saint_bernard_139.jpg
1439,saint_bernard_13,28,1,18,saint_bernard,13,dataset/oxford-iiit-pet/images/saint_bernard_13.jpg
1440,saint_bernard_140,28,1,18,saint_bernard,140,dataset/oxford-iiit-pet/images/saint_bernard_140.jpg
1441,saint_bernard_141,28,1,18,saint_bernard,141,dataset/oxford-iiit-pet/images/saint_bernard_141.jpg
1442,saint_bernard_142,28,1,18,saint_bernard,142,dataset/oxford-iiit-pet/images/saint_bernard_142.jpg
1443,saint_bernard_143,28,1,18,saint_bernard,143,dataset/oxford-iiit-pet/images/saint_bernard_143.jpg
1444,saint_bernard_144,28,1,18,saint_bernard,144,dataset/oxford-iiit-pet/images/saint_bernard_144.jpg
1445,saint_bernard_145,28,1,18,saint_bernard,145,dataset/oxford-iiit-pet/images/saint_bernard_145.jpg
1446,samoyed_100,29,1,19,samoyed,100,dataset/oxford-iiit-pet/images/samoyed_100.jpg
1447,samoyed_101,29,1,19,samoyed,101,dataset/oxford-iiit-pet/images/samoyed_101.jpg
1448,samoyed_102,29,1,19,samoyed,102,dataset/oxford-iiit-pet/images/samoyed_102.jpg
1449,samoyed_103,29,1,19,samoyed,103,dataset/oxford-iiit-pet/images/samoyed_103.jpg
1450,samoyed_104,29,1,19,samoyed,104,dataset/oxford-iiit-pet/images/samoyed_104.jpg
1451,samoyed_105,29,1,19,samoyed,105,dataset/oxford-iiit-pet/images/samoyed_105.jpg
1452,samoyed_106,29,1,19,samoyed,106,dataset/oxford-iiit-pet/images/samoyed_106.jpg
1453,samoyed_107,29,1,19,samoyed,107,dataset/oxford-iiit-pet/images/samoyed_107.jpg
1454,samoyed_108,29,1,19,samoyed,108,dataset/oxford-iiit-pet/images/samoyed_108.jpg
1455,samoyed_109,29,1,19,samoyed,109,dataset/oxford-iiit-pet/images/samoyed_109.jpg
1456,samoyed_10,29,1,19,samoyed,10,dataset/oxford-iiit-pet/images/samoyed_10.jpg
1457,samoyed_110,29,1,19,samoyed,110,dataset/oxford-iiit-pet/images/samoyed_110.jpg
1458,samoyed_111,29,1,19,samoyed,111,dataset/oxford-iiit-pet/images/samoyed_111.jpg
1459,samoyed_112,29,1,19,samoyed,112,dataset/oxford-iiit-pet/images/samoyed_112.jpg
1460,samoyed_113,29,1,19,samoyed,113,dataset/oxford-iiit-pet/images/samoyed_113.jpg
1461,samoyed_114,29,1,19,samoyed,114,dataset/oxford-iiit-pet/images/samoyed_114.jpg
1462,samoyed_115,29,1,19,samoyed,115,dataset/oxford-iiit-pet/images/samoyed_115.jpg
1463,samoyed_116,29,1,19,samoyed,116,dataset/oxford-iiit-pet/images/samoyed_116.jpg
1464,samoyed_117,29,1,19,samoyed,117,dataset/oxford-iiit-pet/images/samoyed_117.jpg
1465,samoyed_118,29,1,19,samoyed,118,dataset/oxford-iiit-pet/images/samoyed_118.jpg
1466,samoyed_119,29,1,19,samoyed,119,dataset/oxford-iiit-pet/images/samoyed_119.jpg
1467,samoyed_11,29,1,19,samoyed,11,dataset/oxford-iiit-pet/images/samoyed_11.jpg
1468,samoyed_120,29,1,19,samoyed,120,dataset/oxford-iiit-pet/images/samoyed_120.jpg
1469,samoyed_121,29,1,19,samoyed,121,dataset/oxford-iiit-pet/images/samoyed_121.jpg
1470,samoyed_122,29,1,19,samoyed,122,dataset/oxford-iiit-pet/images/samoyed_122.jpg
1471,samoyed_123,29,1,19,samoyed,123,dataset/oxford-iiit-pet/images/samoyed_123.jpg
1472,samoyed_124,29,1,19,samoyed,124,dataset/oxford-iiit-pet/images/samoyed_124.jpg
1473,samoyed_125,29,1,19,samoyed,125,dataset/oxford-iiit-pet/images/samoyed_125.jpg
1474,samoyed_126,29,1,19,samoyed,126,dataset/oxford-iiit-pet/images/samoyed_126.jpg
1475,samoyed_127,29,1,19,samoyed,127,dataset/oxford-iiit-pet/images/samoyed_127.jpg
1476,samoyed_128,29,1,19,samoyed,128,dataset/oxford-iiit-pet/images/samoyed_128.jpg
1477,samoyed_129,29,1,19,samoyed,129,dataset/oxford-iiit-pet/images/samoyed_129.jpg
1478,samoyed_12,29,1,19,samoyed,12,dataset/oxford-iiit-pet/images/samoyed_12.jpg
1479,samoyed_130,29,1,19,samoyed,130,dataset/oxford-iiit-pet/images/samoyed_130.jpg
1480,samoyed_131,29,1,19,samoyed,131,dataset/oxford-iiit-pet/images/samoyed_131.jpg
1481,samoyed_132,29,1,19,samoyed,132,dataset/oxford-iiit-pet/images/samoyed_132.jpg
1482,samoyed_133,29,1,19,samoyed,133,dataset/oxford-iiit-pet/images/samoyed_133.jpg
1483,samoyed_134,29,1,19,samoyed,134,dataset/oxford-iiit-pet/images/samoyed_134.jpg
1484,samoyed_135,29,1,19,samoyed,135,dataset/oxford-iiit-pet/images/samoyed_135.jpg
1485,samoyed_136,29,1,19,samoyed,136,dataset/oxford-iiit-pet/images/samoyed_136.jpg
1486,samoyed_137,29,1,19,samoyed,137,dataset/oxford-iiit-pet/images/samoyed_137.jpg
1487,samoyed_138,29,1,19,samoyed,138,dataset/oxford-iiit-pet/images/samoyed_138.jpg
1488,samoyed_139,29,1,19,samoyed,139,dataset/oxford-iiit-pet/images/samoyed_139.jpg
1489,samoyed_13,29,1,19,samoyed,13,dataset/oxford-iiit-pet/images/samoyed_13.jpg
1490,samoyed_140,29,1,19,samoyed,140,dataset/oxford-iiit-pet/images/samoyed_140.jpg
1491,samoyed_141,29,1,19,samoyed,141,dataset/oxford-iiit-pet/images/samoyed_141.jpg
1492,samoyed_142,29,1,19,samoyed,142,dataset/oxford-iiit-pet/images/samoyed_142.jpg
1493,samoyed_143,29,1,19,samoyed,143,dataset/oxford-iiit-pet/images/samoyed_143.jpg
1494,samoyed_144,29,1,19,samoyed,144,dataset/oxford-iiit-pet/images/samoyed_144.jpg
1495,samoyed_145,29,1,19,samoyed,145,dataset/oxford-iiit-pet/images/samoyed_145.jpg
1496,scottish_terrier_100,30,1,20,scottish_terrier,100,dataset/oxford-iiit-pet/images/scottish_terrier_100.jpg
1497,scottish_terrier_101,30,1,20,scottish_terrier,101,dataset/oxford-iiit-pet/images/scottish_terrier_101.jpg
1498,scottish_terrier_102,30,1,20,scottish_terrier,102,dataset/oxford-iiit-pet/images/scottish_terrier_102.jpg
1499,scottish_terrier_103,30,1,20,scottish_terrier,103,dataset/oxford-iiit-pet/images/scottish_terrier_103.jpg
1500,scottish_terrier_104,30,1,20,scottish_terrier,104,dataset/oxford-iiit-pet/images/scottish_terrier_104.jpg
1501,scottish_terrier_105,30,1,20,scottish_terrier,105,dataset/oxford-iiit-pet/images/scottish_terrier_105.jpg
1502,scottish_terrier_106,30,1,20,scottish_terrier,106,dataset/oxford-iiit-pet/images/scottish_terrier_106.jpg
1503,scottish_terrier_107,30,1,20,scottish_terrier,107,dataset/oxford-iiit-pet/images/scottish_terrier_107.jpg
1504,scottish_terrier_108,30,1,20,scottish_terrier,108,dataset/oxford-iiit-pet/images/scottish_terrier_108.jpg
1505,scottish_terrier_109,30,1,20,scottish_terrier,109,dataset/oxford-iiit-pet/images/scottish_terrier_109.jpg
1506,scottish_terrier_10,30,1,20,scottish_terrier,10,dataset/oxford-iiit-pet/images/scottish_terrier_10.jpg
1507,scottish_terrier_110,30,1,20,scottish_terrier,110,dataset/oxford-iiit-pet/images/scottish_terrier_110.jpg
1508,scottish_terrier_111,30,1,20,scottish_terrier,111,dataset/oxford-iiit-pet/images/scottish_terrier_111.jpg
1509,scottish_terrier_112,30,1,20,scottish_terrier,112,dataset/oxford-iiit-pet/images/scottish_terrier_112.jpg
1510,scottish_terrier_113,30,1,20,scottish_terrier,113,dataset/oxford-iiit-pet/images/scottish_terrier_113.jpg
1511,scottish_terrier_114,30,1,20,scottish_terrier,114,dataset/oxford-iiit-pet/images/scottish_terrier_114.jpg
1512,scottish_terrier_115,30,1,20,scottish_terrier,115,dataset/oxford-iiit-pet/images/scottish_terrier_115.jpg
1513,scottish_terrier_116,30,1,20,scottish_terrier,116,dataset/oxford-iiit-pet/images/scottish_terrier_116.jpg
1514,scottish_terrier_117,30,1,20,scottish_terrier,117,dataset/oxford-iiit-pet/images/scottish_terrier_117.jpg
1515,scottish_terrier_118,30,1,20,scottish_terrier,118,dataset/oxford-iiit-pet/images/scottish_terrier_118.jpg
1516,scottish_terrier_119,30,1,20,scottish_terrier,119,dataset/oxford-iiit-pet/images/scottish_terrier_119.jpg
1517,scottish_terrier_11,30,1,20,scottish_terrier,11,dataset/oxford-iiit-pet/images/scottish_terrier_11.jpg
1518,scottish_terrier_120,30,1,20,scottish_terrier,120,dataset/oxford-iiit-pet/images/scottish_terrier_120.jpg
1519,scottish_terrier_121,30,1,20,scottish_terrier,121,dataset/oxford-iiit-pet/images/scottish_terrier_121.jpg
1520,scottish_terrier_122,30,1,20,scottish_terrier,122,dataset/oxford-iiit-pet/images/scottish_terrier_122.jpg
1521,scottish_terrier_123,30,1,20,scottish_terrier,123,dataset/oxford-iiit-pet/images/scottish_terrier_123.jpg
1522,scottish_terrier_124,30,1,20,scottish_terrier,124,dataset/oxford-iiit-pet/images/scottish_terrier_124.jpg
1523,scottish_terrier_125,30,1,20,scottish_terrier,125,dataset/oxford-iiit-pet/images/scottish_terrier_125.jpg
1524,scottish_terrier_126,30,1,20,scottish_terrier,126,dataset/oxford-iiit-pet/images/scottish_terrier_126.jpg
1525,scottish_terrier_127,30,1,20,scottish_terrier,127,dataset/oxford-iiit-pet/images/scottish_terrier_127.jpg
1526,scottish_terrier_128,30,1,20,scottish_terrier,128,dataset/oxford-iiit-pet/images/scottish_terrier_128.jpg
1527,scottish_terrier_129,30,1,20,scottish_terrier,129,dataset/oxford-iiit-pet/images/scottish_terrier_129.jpg
1528,scottish_terrier_12,30,1,20,scottish_terrier,12,dataset/oxford-iiit-pet/images/scottish_terrier_12.jpg
1529,scottish_terrier_130,30,1,20,scottish_terrier,130,dataset/oxford-iiit-pet/images/scottish_terrier_130.jpg
1530,scottish_terrier_131,30,1,20,scottish_terrier,131,dataset/oxford-iiit-pet/images/scottish_terrier_131.jpg
1531,scottish_terrier_132,30,1,20,scottish_terrier,132,dataset/oxford-iiit-pet/images/scottish_terrier_132.jpg
1532,scottish_terrier_133,30,1,20,scottish_terrier,133,dataset/oxford-iiit-pet/images/scottish_terrier_133.jpg
1533,scottish_terrier_134,30,1,20,scottish_terrier,134,dataset/oxford-iiit-pet/images/scottish_terrier_134.jpg
1534,scottish_terrier_135,30,1,20,scottish_terrier,135,dataset/oxford-iiit-pet/images/scottish_terrier_135.jpg
1535,scottish_terrier_136,30,1,20,scottish_terrier,136,dataset/oxford-iiit-pet/images/scottish_terrier_136.jpg
1536,scottish_terrier_137,30,1,20,scottish_terrier,137,dataset/oxford-iiit-pet/images/scottish_terrier_137.jpg
1537,scottish_terrier_138,30,1,20,scottish_terrier,138,dataset/oxford-iiit-pet/images/scottish_terrier_138.jpg
1538,scottish_terrier_139,30,1,20,scottish_terrier,139,dataset/oxford-iiit-pet/images/scottish_terrier_139.jpg
1539,scottish_terrier_13,30,1,20,scottish_terrier,13,dataset/oxford-iiit-pet/images/scottish_terrier_13.jpg
1540,scottish_terrier_140,30,1,20,scottish_terrier,140,dataset/oxford-iiit-pet/images/scottish_terrier_140.jpg
1541,scottish_terrier_141,30,1,20,scottish_terrier,141,dataset/oxford-iiit-pet/images/scottish_terrier_141.jpg
1542,scottish_terrier_142,30,1,20,scottish_terrier,142,dataset/oxford-iiit-pet/images/scottish_terrier_142.jpg
1543,scottish_terrier_143,30,1,20,scottish_terrier,143,dataset/oxford-iiit-pet/images/scottish_terrier_143.jpg
1544,scottish_terrier_144,30,1,20,scottish_terrier,144,dataset/oxford-iiit-pet/images/scottish_terrier_144.jpg
1545,scottish_terrier_145,30,1,20,scottish_terrier,145,dataset/oxford-iiit-pet/images/scottish_terrier_145.jpg
1546,shiba_inu_100,31,1,21,shiba_inu,100,dataset/oxford-iiit-pet/images/shiba_inu_100.jpg
1547,shiba_inu_101,31,1,21,shiba_inu,101,dataset/oxford-iiit-pet/images/shiba_inu_101.jpg
1548,shiba_inu_102,31,1,21,shiba_inu,102,dataset/oxford-iiit-pet/images/shiba_inu_102.jpg
1549,shiba_inu_103,31,1,21,shiba_inu,103,dataset/oxford-iiit-pet/images/shiba_inu_103.jpg
1550,shiba_inu_104,31,1,21,shiba_inu,104,dataset/oxford-iiit-pet/images/shiba_inu_104.jpg
1551,shiba_inu_105,31,1,21,shiba_inu,105,dataset/oxford-iiit-pet/images/shiba_inu_105.jpg
1552,shiba_inu_106,31,1,21,shiba_inu,106,dataset/oxford-iiit-pet/images/shiba_inu_106.jpg
1553,shiba_inu_107,31,1,21,shiba_inu,107,dataset/oxford-iiit-pet/images/shiba_inu_107.jpg
1554,shiba_inu_108,31,1,21,shiba_inu,108,dataset/oxford-iiit-pet/images/shiba_inu_108.jpg
1555,shiba_inu_109,31,1,21,shiba_inu,109,dataset/oxford-iiit-pet/images/shiba_inu_109.jpg
1556,shiba_inu_10,31,1,21,shiba_inu,10,dataset/oxford-iiit-pet/images/shiba_inu_10.jpg
1557,shiba_inu_110,31,1,21,shiba_inu,110,dataset/oxford-iiit-pet/images/shiba_inu_110.jpg
1558,shiba_inu_111,31,1,21,shiba_inu,111,dataset/oxford-iiit-pet/images/shiba_inu_111.jpg
1559,shiba_inu_112,31,1,21,shiba_inu,112,dataset/oxford-iiit-pet/images/shiba_inu_112.jpg
1560,shiba_inu_113,31,1,21,shiba_inu,113,dataset/oxford-iiit-pet/images/shiba_inu_113.jpg
1561,shiba_inu_114,31,1,21,shiba_inu,114,dataset/oxford-iiit-pet/images/shiba_inu_114.jpg
1562,shiba_inu_115,31,1,21,shiba_inu,115,dataset/oxford-iiit-pet/images/shiba_inu_115.jpg
1563,shiba_inu_116,31,1,21,shiba_inu,116,dataset/oxford-iiit-pet/images/shiba_inu_116.jpg
1564,shiba_inu_117,31,1,21,shiba_inu,117,dataset/oxford-iiit-pet/images/shiba_inu_117.jpg
1565,shiba_inu_118,31,1,21,shiba_inu,118,dataset/oxford-iiit-pet/images/shiba_inu_118.jpg
1566,shiba_inu_119,31,1,21,shiba_inu,119,dataset/oxford-iiit-pet/images/shiba_inu_119.jpg
1567,shiba_inu_11,31,1,21,shiba_inu,11,dataset/oxford-iiit-pet/images/shiba_inu_11.jpg
1568,shiba_inu_120,31,1,21,shiba_inu,120,dataset/oxford-iiit-pet/images/shiba_inu_120.jpg
1569,shiba_inu_121,31,1,21,shiba_inu,121,dataset/oxford-iiit-pet/images/shiba_inu_121.jpg
1570,shiba_inu_122,31,1,21,shiba_inu,122,dataset/oxford-iiit-pet/images/shiba_inu_122.jpg
1571,shiba_inu_123,31,1,21,shiba_inu,123,dataset/oxford-iiit-pet/images/shiba_inu_123.jpg
1572,shiba_inu_124,31,1,21,shiba_inu,124,dataset/oxford-iiit-pet/images/shiba_inu_124.jpg
1573,shiba_inu_125,31,1,21,shiba_inu,125,dataset/oxford-iiit-pet/images/shiba_inu_125.jpg
1574,shiba_inu_126,31,1,21,shiba_inu,126,dataset/oxford-iiit-pet/images/shiba_inu_126.jpg
1575,shiba_inu_127,31,1,21,shiba_inu,127,dataset/oxford-iiit-pet/images/shiba_inu_127.jpg
1576,shiba_inu_128,31,1,21,shiba_inu,128,dataset/oxford-iiit-pet/images/shiba_inu_128.jpg
1577,shiba_inu_129,31,1,21,shiba_inu,129,dataset/oxford-iiit-pet/images/shiba_inu_129.jpg
1578,shiba_inu_12,31,1,21,shiba_inu,12,dataset/oxford-iiit-pet/images/shiba_inu_12.jpg
1579,shiba_inu_130,31,1,21,shiba_inu,130,dataset/oxford-iiit-pet/images/shiba_inu_130.jpg
1580,shiba_inu_131,31,1,21,shiba_inu,131,dataset/oxford-iiit-pet/images/shiba_inu_131.jpg
1581,shiba_inu_132,31,1,21,shiba_inu,132,dataset/oxford-iiit-pet/images/shiba_inu_132.jpg
1582,shiba_inu_133,31,1,21,shiba_inu,133,dataset/oxford-iiit-pet/images/shiba_inu_133.jpg
1583,shiba_inu_134,31,1,21,shiba_inu,134,dataset/oxford-iiit-pet/images/shiba_inu_134.jpg
1584,shiba_inu_135,31,1,21,shiba_inu,135,dataset/oxford-iiit-pet/images/shiba_inu_135.jpg
1585,shiba_inu_136,31,1,21,shiba_inu,136,dataset/oxford-iiit-pet/images/shiba_inu_136.jpg
1586,shiba_inu_137,31,1,21,shiba_inu,137,dataset/oxford-iiit-pet/images/shiba_inu_137.jpg
1587,shiba_inu_139,31,1,21,shiba_inu,139,dataset/oxford-iiit-pet/images/shiba_inu_139.jpg
1588,shiba_inu_13,31,1,21,shiba_inu,13,dataset/oxford-iiit-pet/images/shiba_inu_13.jpg
1589,shiba_inu_140,31,1,21,shiba_inu,140,dataset/oxford-iiit-pet/images/shiba_inu_140.jpg
1590,shiba_inu_141,31,1,21,shiba_inu,141,dataset/oxford-iiit-pet/images/shiba_inu_141.jpg
1591,shiba_inu_142,31,1,21,shiba_inu,142,dataset/oxford-iiit-pet/images/shiba_inu_142.jpg
1592,shiba_inu_143,31,1,21,shiba_inu,143,dataset/oxford-iiit-pet/images/shiba_inu_143.jpg
1593,shiba_inu_144,31,1,21,shiba_inu,144,dataset/oxford-iiit-pet/images/shiba_inu_144.jpg
1594,shiba_inu_145,31,1,21,shiba_inu,145,dataset/oxford-iiit-pet/images/shiba_inu_145.jpg
1595,shiba_inu_146,31,1,21,shiba_inu,146,dataset/oxford-iiit-pet/images/shiba_inu_146.jpg
1596,Siamese_100,32,0,10,siamese,100,dataset/oxford-iiit-pet/images/Siamese_100.jpg
1597,Siamese_101,32,0,10,siamese,101,dataset/oxford-iiit-pet/images/Siamese_101.jpg
1598,Siamese_102,32,0,10,siamese,102,dataset/oxford-iiit-pet/images/Siamese_102.jpg
1599,Siamese_103,32,0,10,siamese,103,dataset/oxford-iiit-pet/images/Siamese_103.jpg
1600,Siamese_104,32,0,10,siamese,104,dataset/oxford-iiit-pet/images/Siamese_104.jpg
1601,Siamese_106,32,0,10,siamese,106,dataset/oxford-iiit-pet/images/Siamese_106.jpg
1602,Siamese_108,32,0,10,siamese,108,dataset/oxford-iiit-pet/images/Siamese_108.jpg
1603,Siamese_109,32,0,10,siamese,109,dataset/oxford-iiit-pet/images/Siamese_109.jpg
1604,Siamese_110,32,0,10,siamese,110,dataset/oxford-iiit-pet/images/Siamese_110.jpg
1605,Siamese_111,32,0,10,siamese,111,dataset/oxford-iiit-pet/images/Siamese_111.jpg
1606,Siamese_112,32,0,10,siamese,112,dataset/oxford-iiit-pet/images/Siamese_112.jpg
1607,Siamese_113,32,0,10,siamese,113,dataset/oxford-iiit-pet/images/Siamese_113.jpg
1608,Siamese_114,32,0,10,siamese,114,dataset/oxford-iiit-pet/images/Siamese_114.jpg
1609,Siamese_115,32,0,10,siamese,115,dataset/oxford-iiit-pet/images/Siamese_115.jpg
1610,Siamese_116,32,0,10,siamese,116,dataset/oxford-iiit-pet/images/Siamese_116.jpg
1611,Siamese_117,32,0,10,siamese,117,dataset/oxford-iiit-pet/images/Siamese_117.jpg
1612,Siamese_119,32,0,10,siamese,119,dataset/oxford-iiit-pet/images/Siamese_119.jpg
1613,Siamese_120,32,0,10,siamese,120,dataset/oxford-iiit-pet/images/Siamese_120.jpg
1614,Siamese_122,32,0,10,siamese,122,dataset/oxford-iiit-pet/images/Siamese_122.jpg
1615,Siamese_125,32,0,10,siamese,125,dataset/oxford-iiit-pet/images/Siamese_125.jpg
1616,Siamese_126,32,0,10,siamese,126,dataset/oxford-iiit-pet/images/Siamese_126.jpg
1617,Siamese_127,32,0,10,siamese,127,dataset/oxford-iiit-pet/images/Siamese_127.jpg
1618,Siamese_128,32,0,10,siamese,128,dataset/oxford-iiit-pet/images/Siamese_128.jpg
1619,Siamese_129,32,0,10,siamese,129,dataset/oxford-iiit-pet/images/Siamese_129.jpg
1620,Siamese_130,32,0,10,siamese,130,dataset/oxford-iiit-pet/images/Siamese_130.jpg
1621,Siamese_131,32,0,10,siamese,131,dataset/oxford-iiit-pet/images/Siamese_131.jpg
1622,Siamese_133,32,0,10,siamese,133,dataset/oxford-iiit-pet/images/Siamese_133.jpg
1623,Siamese_135,32,0,10,siamese,135,dataset/oxford-iiit-pet/images/Siamese_135.jpg
1624,Siamese_136,32,0,10,siamese,136,dataset/oxford-iiit-pet/images/Siamese_136.jpg
1625,Siamese_137,32,0,10,siamese,137,dataset/oxford-iiit-pet/images/Siamese_137.jpg
1626,Siamese_138,32,0,10,siamese,138,dataset/oxford-iiit-pet/images/Siamese_138.jpg
1627,Siamese_139,32,0,10,siamese,139,dataset/oxford-iiit-pet/images/Siamese_139.jpg
1628,Siamese_140,32,0,10,siamese,140,dataset/oxford-iiit-pet/images/Siamese_140.jpg
1629,Siamese_141,32,0,10,siamese,141,dataset/oxford-iiit-pet/images/Siamese_141.jpg
1630,Siamese_142,32,0,10,siamese,142,dataset/oxford-iiit-pet/images/Siamese_142.jpg
1631,Siamese_143,32,0,10,siamese,143,dataset/oxford-iiit-pet/images/Siamese_143.jpg
1632,Siamese_144,32,0,10,siamese,144,dataset/oxford-iiit-pet/images/Siamese_144.jpg
1633,Siamese_145,32,0,10,siamese,145,dataset/oxford-iiit-pet/images/Siamese_145.jpg
1634,Siamese_146,32,0,10,siamese,146,dataset/oxford-iiit-pet/images/Siamese_146.jpg
1635,Siamese_147,32,0,10,siamese,147,dataset/oxford-iiit-pet/images/Siamese_147.jpg
1636,Siamese_148,32,0,10,siamese,148,dataset/oxford-iiit-pet/images/Siamese_148.jpg
1637,Siamese_149,32,0,10,siamese,149,dataset/oxford-iiit-pet/images/Siamese_149.jpg
1638,Siamese_14,32,0,10,siamese,14,dataset/oxford-iiit-pet/images/Siamese_14.jpg
1639,Siamese_150,32,0,10,siamese,150,dataset/oxford-iiit-pet/images/Siamese_150.jpg
1640,Siamese_151,32,0,10,siamese,151,dataset/oxford-iiit-pet/images/Siamese_151.jpg
1641,Siamese_152,32,0,10,siamese,152,dataset/oxford-iiit-pet/images/Siamese_152.jpg
1642,Siamese_153,32,0,10,siamese,153,dataset/oxford-iiit-pet/images/Siamese_153.jpg
1643,Siamese_154,32,0,10,siamese,154,dataset/oxford-iiit-pet/images/Siamese_154.jpg
1644,Siamese_155,32,0,10,siamese,155,dataset/oxford-iiit-pet/images/Siamese_155.jpg
